entry_year,extraction_period,rule_version,source_field,entry_date_source_field,case_model,event_kind,status,rule_id,event_rows,case_count,money_mention_rows,total_amount_rows,unassigned_money_rows,unclassified_money_rows,dollar_token_missed_rows
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_diversion_completed,operative,sfsc.strict_judgment_end_state.criminal_diversion_completed_before_dismissal,26,26,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,appellate_review,appeal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,25,18,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_dismissal_after_diversion,25,25,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_verdict,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_not_guilty_verdict,25,24,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,appeal_reference,reference,sfsc.strict_judgment_end_state.notice_of_appeal,25,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_diversion_completed,operative,sfsc.strict_judgment_end_state.criminal_diversion_completed_before_dismissal,25,25,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal,operative,sfsc.strict_judgment_end_state.court_dismissal_order_caption,25,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_verification_or_future_setting,25,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,renewal_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,24,22,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_expiration_modified,24,22,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_motion_to_dismiss_granted,24,24,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,24,12,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_order_reference,reference,sfsc.strict_judgment_end_state.family_contextual_collateral_written_order_grant,24,22,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_set_aside,24,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,petition_ruling,operative,sfsc.strict_judgment_end_state.observed_dismissal_motion_denied,24,21,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,petition_ruling,operative,sfsc.strict_judgment_end_state.observed_dismissal_motion_denied,23,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_judgment,superseding,sfsc.strict_judgment_end_state.family_amended_marital_judgment,23,21,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,appeal_dismissed,operative,sfsc.strict_judgment_end_state.appeal_dismissed,23,23,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_custody_order,operative,sfsc.strict_judgment_end_state.family_child_specific_granted_contextual,22,21,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,22,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,family_order_reference,reference,sfsc.strict_judgment_end_state.family_procedural_filing,22,7,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,renewal_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,22,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.case_model_mismatch,21,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment,operative,sfsc.strict_judgment_end_state.recorded_calendar_judgment_filed,21,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,21,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.name_change_decree_outside_name_change_case,21,16,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,21,21,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_warrant_or_bond_status,21,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_judgment,operative,sfsc.strict_judgment_end_state.family_marital_status_granted_contextual,21,21,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,21,18,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_termination_order,operative,sfsc.strict_judgment_end_state.probate_termination_granted_observed,20,17,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,satisfaction,operative,sfsc.strict_judgment_end_state.satisfaction_filed,20,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,renewal,operative,sfsc.strict_judgment_end_state.ccp_683_110_renewal,20,20,20,20,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_dismissed,operative,sfsc.strict_judgment_end_state.appeal_dismissal_clerk_certificate,20,17,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,unknown_end_state,reference,sfsc.strict_judgment_end_state.complex_designation_denied,20,19,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,satisfaction,operative,sfsc.strict_judgment_end_state.satisfaction_filed,20,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_dismissal_after_guilty_plea_set_aside,20,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,vacatur,operative,sfsc.strict_judgment_end_state.criminal_guilty_plea_set_aside_before_dismissal,20,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.vacatur_motion_hearing_set,20,20,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,20,16,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,settlement,operative,sfsc.strict_judgment_end_state.settlement_notice,20,17,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_sentencing_procedure_or_report,19,18,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,renewal,operative,sfsc.strict_judgment_end_state.ccp_683_110_renewal,19,19,19,19,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,19,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_diversion_completed,operative,sfsc.strict_judgment_end_state.criminal_diversion_completed,19,19,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_ctord_case_dismissed,18,18,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_request_only,18,18,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,dismissal,operative,sfsc.strict_judgment_end_state.dismissal_entered,18,18,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,18,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,unknown_end_state,reference,sfsc.strict_judgment_end_state.prejudgment_writ_of_possession_application,18,9,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,18,17,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_request_only,18,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,18,18,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_restraining_order_denied,operative,sfsc.strict_judgment_end_state.family_dv_restraining_order_denied,18,17,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,amended_judgment,superseding,sfsc.strict_judgment_end_state.observed_amended_or_revised_judgment,18,18,12,12,0,6,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,18,16,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_letters_order,operative,sfsc.strict_judgment_end_state.probate_letters_order,18,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal,operative,sfsc.strict_judgment_end_state.recorded_case_or_matter_dismissal,17,16,2,2,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,17,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_domestic_violence_dismissal,operative,sfsc.strict_judgment_end_state.family_restraining_order_dismissal_granted,17,17,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_verdict,operative,sfsc.strict_judgment_end_state.criminal_court_declared_mistrial,17,17,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,16,2,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_custody_modification,operative,sfsc.strict_judgment_end_state.family_custody_modification,16,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,16,14,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_judgment,operative,sfsc.strict_judgment_end_state.family_marital_judgment_caption,16,16,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,16,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,16,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,16,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,writ_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,16,5,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_judgment_workflow,16,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,appellate_review,writ_reference,reference,sfsc.strict_judgment_end_state.case_model_mismatch,16,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_information_set_aside_motion_procedure,16,16,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_termination_order,operative,sfsc.strict_judgment_end_state.observed_direct_probate_termination_order,15,14,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,satisfaction_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,15,6,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,name_change_petition_stricken,operative,sfsc.strict_judgment_end_state.name_change_petition_stricken_observed,15,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,15,14,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_dismissed,operative,sfsc.strict_judgment_end_state.observed_writ_petition_dismissed,15,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.bare_judgment_set_aside_caption,15,14,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_enforcement_granted_contextual,15,15,0,0,0,0,0
2011,unknown_period,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_revoked,15,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_case_closure_order,operative,sfsc.strict_judgment_end_state.probate_case_closure_granted_observed,15,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,vacatur,operative,sfsc.strict_judgment_end_state.family_vacatur_granted_contextual,15,15,0,0,0,0,0
2011,unknown_period,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_terminated_or_expired,15,15,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,15,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_custody_order,operative,sfsc.strict_judgment_end_state.family_review_custody_granted,15,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,appeal_affirmed,operative,sfsc.strict_judgment_end_state.observed_remittitur_affirmed,15,15,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,15,5,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_fee_or_copy_entry,15,14,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.audited_returned_dismissal_document,15,14,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_custody_modification,operative,sfsc.strict_judgment_end_state.family_custody_modification,14,11,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,14,5,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,petition_ruling,operative,sfsc.strict_judgment_end_state.probate_named_petition_denied_legacy,14,13,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,14,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.bare_judgment_set_aside_caption,14,14,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_appointment_order,operative,sfsc.strict_judgment_end_state.probate_appointment_denied,14,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,14,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reversed,operative,sfsc.strict_judgment_end_state.observed_remittitur_reversed,14,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,14,14,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,13,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,13,4,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_vital_record_order,operative,sfsc.strict_judgment_end_state.probate_vital_record_granted_observed,13,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,13,8,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,13,12,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_trust_order,operative,sfsc.strict_judgment_end_state.probate_trust_granted_observed,13,11,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,writ_or_mandate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,13,6,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_contempt_order,operative,sfsc.strict_judgment_end_state.family_contempt_granted_contextual,13,12,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_distribution_order,operative,sfsc.strict_judgment_end_state.probate_distribution_granted_observed,13,12,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,13,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,13,13,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,13,3,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_dv_calendar_nonresult,13,6,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_discharge_order,operative,sfsc.strict_judgment_end_state.probate_discharge_granted_observed,13,11,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,13,10,0,0,0,0,0
2011,unknown_period,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_embedded_warrant_status,12,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_granted,operative,sfsc.strict_judgment_end_state.writ_granted,12,12,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,settlement,operative,sfsc.strict_judgment_end_state.settlement_notice,12,12,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.audited_calendar_recorded_dismissal,12,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_creditor_claim_order,operative,sfsc.strict_judgment_end_state.probate_creditor_claim_granted_observed,12,8,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,12,7,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal,operative,sfsc.strict_judgment_end_state.recorded_case_or_matter_dismissal,12,12,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,11,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,11,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_reference,reference,sfsc.strict_judgment_end_state.abstract_of_judgment,11,5,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_calendar_reference_to_judgment,11,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_restraining_order,operative,sfsc.strict_judgment_end_state.family_restraining_order_legacy_granted,11,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_judgment,operative,sfsc.strict_judgment_end_state.family_observed_multi_effect_family_judgment,11,11,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,11,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_ruling_on_motion_to_strike,11,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_order_or_ruling,11,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.notice_of_order_or_ruling,11,11,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_program_termination,operative,sfsc.strict_judgment_end_state.criminal_program_terminated_observed,10,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,10,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,10,7,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,family_order_reference,reference,sfsc.strict_judgment_end_state.case_model_mismatch,10,7,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_restraining_order,operative,sfsc.strict_judgment_end_state.family_restraining_order_legacy_granted,10,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.probation_motion_or_future_setting,10,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_custody_order,operative,sfsc.strict_judgment_end_state.family_custody_written_order_tail,10,10,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,10,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.audited_notice_of_dismissal_result,10,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.recorded_direct_criminal_sentence,10,10,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_terminated_or_expired,10,10,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_pc1385_portal_dismissal,10,10,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_termination_continued,10,5,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,amended_judgment,superseding,sfsc.strict_judgment_end_state.amended_judgment_entered,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,9,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_dismissal_after_guilty_plea_set_aside,9,9,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,9,5,0,0,0,0,0
2011,unknown_period,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_pc1385_portal_dismissal,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_settlement_order,operative,sfsc.strict_judgment_end_state.family_settlement_granted_contextual,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_close_status_calendar,9,5,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,vacatur,operative,sfsc.strict_judgment_end_state.criminal_guilty_plea_set_aside_before_dismissal,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,dismissal_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_protective_order_termination,operative,sfsc.strict_judgment_end_state.criminal_stay_away_or_protective_order_terminated,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_heirship_order,operative,sfsc.strict_judgment_end_state.probate_heirship_granted_observed,9,9,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_assignment,9,9,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,9,9,0,0,0,0,0
2011,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_no_contest_plea,8,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_parentage_judgment,operative,sfsc.strict_judgment_end_state.family_parentage_judgment,8,7,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,appeal_reference,reference,sfsc.strict_judgment_end_state.bare_remittitur,8,4,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,8,6,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_defendant_resentenced_after_vacatur,8,8,0,0,0,0,0
2011,historical_pre_2000,2.9.1,description,date_filed,probate,probate_distribution_order,operative,sfsc.strict_judgment_end_state.probate_final_distribution_order,8,8,0,0,0,0,0
2011,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment,operative,sfsc.strict_judgment_end_state.recorded_calendar_judgment_filed,8,8,0,0,0,0,0
